filename,cluster,title
2402.00809v5.txt,8,"Position: Bayesian Deep Learning is Needed in the Age of Large-Scale AI"
2402.01098v1.txt,8,"Bayesian Deep Learning for Remaining Useful Life Estimation via Stein   Variational Gradient Descent"
2402.01635v1.txt,9,"kNN Algorithm for Conditional Mean and Variance Estimation with   Automated Uncertainty Quantification and Variable Selection"
2402.03478v2.txt,11,"Estimating Epistemic and Aleatoric Uncertainty with a Single Model"
2402.04344v3.txt,5,"Does confidence calibration improve conformal prediction?"
2402.04582v1.txt,1,"Dimensionality reduction can be used as a surrogate model for   high-dimensional forward uncertainty quantification"
2402.04655v4.txt,4,"Open-Vocabulary Calibration for Fine-tuned CLIP"
2402.04906v6.txt,5,"Conformal Convolution and Monte Carlo Meta-learners for Predictive   Inference of Individual Treatment Effects"
2402.05203v2.txt,0,"Bellman Conformal Inference: Calibrating Prediction Intervals For Time   Series"
2402.06110v1.txt,1,"AI enhanced data assimilation and uncertainty quantification applied to   Geological Carbon Storage"
2402.06160v3.txt,11,"Are Uncertainty Quantification Capabilities of Evidential Deep Learning   a Mirage?"
2402.06173v3.txt,8,"Comparison of parallel SMC and MCMC for Bayesian deep learning"
2402.06580v2.txt,4,"SAE: Single Architecture Ensemble Neural Networks"
2402.07307v3.txt,5,"Self-Calibrating Conformal Prediction"
2402.07357v2.txt,5,"Regression Trees for Fast and Adaptive Prediction Intervals"
2402.07366v2.txt,8,"Bayesian Deep Learning Via Expectation Maximization and Turbo Deep   Approximate Message Passing"
2402.07632v4.txt,12,"Understanding the Effects of Miscalibrated AI Confidence on User Trust,   Reliance, and Decision Efficacy"
2402.08324v1.txt,3,"Uncertainty Quantification via Stable Distribution Propagation"
2402.08383v1.txt,1,"Uncertainty Quantification for Forward and Inverse Problems of PDEs via   Latent Global Evolution"
2402.09056v3.txt,11,"Is Epistemic Uncertainty Faithfully Represented by Evidential Deep   Learning Methods?"
2402.10189v2.txt,13,"Uncertainty Quantification for In-Context Learning of Large Language   Models"
2402.10248v1.txt,14,"A Data-Driven Supervised Machine Learning Approach to Estimating Global   Ambient Air Pollution Concentrations With Associated Prediction Intervals"
2402.10727v3.txt,12,"From Risk to Uncertainty: Generating Predictive Uncertainty Measures via   Bayesian Estimation"
2402.10940v2.txt,6,"Neural machine translation of clinical procedure codes for medical   diagnosis and uncertainty quantification"
2402.11179v1.txt,3,"Uncertainty Quantification of Graph Convolution Neural Network Models of   Evolving Processes"
2402.12264v2.txt,13,"Uncertainty quantification in fine-tuned LLMs using LoRA ensembles"
2402.12664v1.txt,11,"Discriminant Distance-Aware Representation on Deterministic Uncertainty   Quantification Methods"
2402.12683v4.txt,4,"TorchCP: A Python Library for Conformal Prediction"
2402.13548v1.txt,14,"DiffPLF: A Conditional Diffusion Model for Probabilistic Forecasting of   EV Charging Load"
2402.13945v1.txt,3,"Probabilistic Neural Networks (PNNs) for Modeling Aleatoric Uncertainty   in Scientific Machine Learning"
2402.14080v1.txt,5,"Efficient Normalized Conformal Prediction and Uncertainty Quantification   for Anti-Cancer Drug Sensitivity Prediction with Deep Regression Forests"
2402.14759v1.txt,12,"Generalising realisability in statistical learning theory under   epistemic uncertainty"
2402.15115v2.txt,1,"Physics-constrained polynomial chaos expansion for scientific machine   learning and uncertainty quantification"
2402.15406v1.txt,0,"Conformalized-DeepONet: A Distribution-Free Framework for Uncertainty   Quantification in Deep Operator Networks"
2402.16793v1.txt,9,"Failures and Successes of Cross-Validation for Early-Stopped Gradient   Descent"
2402.17196v1.txt,14,"Prediction of the SYM-H Index Using a Bayesian Deep Learning Method with   Uncertainty Quantification"
2402.17570v3.txt,1,"Sparse Variational Contaminated Noise Gaussian Process Regression with   Applications in Geomagnetic Perturbations Forecasting"
2402.17655v2.txt,4,"Confidence-Aware Multi-Field Model Calibration"
2402.18124v3.txt,14,"Dark energy reconstruction analysis with artificial neural networks:   Application on simulated Supernova Ia data from Rubin Observatory"
2402.18729v3.txt,3,"A Priori Uncertainty Quantification of Reacting Turbulence Closure   Models using Bayesian Neural Networks"
2403.01076v1.txt,10,"Extracting Usable Predictions from Quantized Networks through   Uncertainty Quantification for OOD Detection"
2403.01165v2.txt,13,"STAR: Constraint LoRA with Dynamic Active Learning for Data-Efficient   Fine-Tuning of Large Language Models"
2403.02215v3.txt,1,"Joint Parameter and Parameterization Inference with Uncertainty   Quantification through Differentiable Programming"
2403.02509v1.txt,13,"SPUQ: Perturbation-Based Uncertainty Quantification for Large Language   Models"
2403.02886v1.txt,4,"Revisiting Confidence Estimation: Towards Reliable Failure Prediction"
2403.03444v1.txt,11,"Uncertainty quantification for deeponets with ensemble kalman inversion"
2403.03850v2.txt,5,"Conformal prediction for multi-dimensional time series by ellipsoidal   sets"
2403.03868v3.txt,5,"Confidence on the Focal: Conformal Prediction with Selection-Conditional   Coverage"
2403.04696v2.txt,13,"Fact-Checking the Output of Large Language Models via Token-Level   Uncertainty Quantification"
2403.07728v4.txt,5,"CAP: A General Algorithm for Online Selective Conformal Prediction with   FCR Control"
2403.07741v2.txt,10,"Uncertainty Quantification with Deep Ensembles for 6D Object Pose   Estimation"
2403.09228v1.txt,11,"Uncertainty Quantification for cross-subject Motor Imagery   classification"
2403.10182v5.txt,11,"Fast and reliable uncertainty quantification with neural network   ensembles for industrial image classification"
2403.10642v2.txt,11,"Using Uncertainty Quantification to Characterize and Improve   Out-of-Domain Learning for PDEs"
2403.10671v2.txt,11,"Variation Due to Regularization Tractably Recovers Bayesian Deep   Learning"
2403.12559v2.txt,4,"Confidence Self-Calibration for Multi-Label Class-Incremental Learning"
2403.12729v1.txt,11,"Posterior Uncertainty Quantification in Neural Networks using Data   Augmentation"
2403.13458v2.txt,14,"Uncertainty quantification for data-driven weather models"
2403.13748v4.txt,12,"Variational Inference for Uncertainty Quantification: an Analysis of   Trade-offs"
2403.14002v1.txt,10,"Uncertainty Driven Active Learning for Image Segmentation in Underwater   Inspection"
2403.15263v2.txt,8,"Federated Bayesian Deep Learning: The Application of Statistical   Aggregation Methods to Bayesian Models"
2403.16594v1.txt,6,"EDUE: Expert Disagreement-Guided One-Pass Uncertainty Estimation for   Medical Image Segmentation"
2403.17224v2.txt,11,"Uncertainty Quantification for Gradient-based Explanations in Neural   Networks"
2403.18052v2.txt,11,"R2D2 image reconstruction with model uncertainty quantification in radio   astronomy"
2403.19082v1.txt,5,"Enhancing Conformal Prediction Using E-Test Statistics"
2403.19083v1.txt,6,"Improving Cancer Imaging Diagnosis with Bayesian Networks and Deep   Learning: A Bayesian Deep Learning Approach"
2403.19381v2.txt,12,"On Uncertainty Quantification for Near-Bayes Optimal Algorithms"
2403.20195v1.txt,1,"Enhancing Lithological Mapping with Spatially Constrained Bayesian   Network (SCB-Net): An Approach for Field Data-Constrained Predictions with   Uncertainty Evaluation"
2404.01863v1.txt,4,"Confidence-aware Reward Optimization for Fine-tuning Text-to-Image   Models"
2404.06124v3.txt,10,"Hierarchical Insights: Exploiting Structural Similarities for Reliable   3D Semantic Segmentation"
2404.06421v3.txt,8,"Efficient Training of Probabilistic Neural Networks for Survival   Analysis"
2404.08476v1.txt,11,"Combining Statistical Depth and Fermat Distance for Uncertainty   Quantification"
2404.08809v1.txt,1,"Leveraging viscous Hamilton-Jacobi PDEs for uncertainty quantification   in scientific machine learning"
2404.08853v1.txt,6,"Uncertainty Quantification in Detecting Choroidal Metastases on MRI via   Evolutionary Strategies"
2404.10124v1.txt,3,"Epistemic Uncertainty Quantification For Pre-trained Neural Network"
2404.10481v1.txt,8,"BayesJudge: Bayesian Kernel Language Modelling with Confidence   Uncertainty in Legal Judgment Prediction"
2404.10483v2.txt,6,"From Uncertainty to Trust: Kernel Dropout for AI-Powered Medical   Predictions"
2404.11947v2.txt,4,"VCC-INFUSE: Towards Accurate and Efficient Selection of Unlabeled   Examples in Semi-supervised Learning"
2404.12215v2.txt,12,"Quantifying Aleatoric and Epistemic Uncertainty with Proper Scoring   Rules"
2404.12800v1.txt,9,"Zadeh's Type-2 Fuzzy Logic Systems: Precision and High-Quality   Prediction Intervals"
2404.12802v1.txt,9,"Enhancing Interval Type-2 Fuzzy Logic Systems: Learning for Precision   and Prediction Intervals"
2404.14642v3.txt,7,"Uncertainty Quantification on Graph Learning: A Survey"
2404.15098v1.txt,9,"Uncertainty Quantification of Data-Driven Output Predictors in the   Output Error Setting"
2404.15657v1.txt,11,"FedSI: Federated Subnetwork Inference for Efficient Uncertainty   Quantification"
2404.17126v2.txt,6,"Deep Evidential Learning for Radiotherapy Dose Prediction"
2404.17211v1.txt,9,"Pseudo-Observations and Super Learner for the Estimation of the   Restricted Mean Survival Time"
2404.17856v1.txt,1,"Uncertainty quantification for iterative algorithms in linear models   with application to early stopping"
2404.18573v2.txt,11,"Predicting Safety Misbehaviours in Autonomous Driving Systems using   Uncertainty Quantification"
2405.01304v1.txt,8,"Misclassification bounds for PAC-Bayesian sparse deep learning"
2405.01761v1.txt,3,"Multivariate Bayesian Last Layer for Regression: Uncertainty   Quantification and Disentanglement"
2405.02082v1.txt,12,"A comparative study of conformal prediction methods for valid   uncertainty quantification in machine learning"
2405.03164v1.txt,3,"The Role of Predictive Uncertainty and Diversity in Embodied AI and   Robot Learning"
2405.04278v4.txt,11,"Uncertainty Quantification Metrics for Deep Regression"
2405.05110v1.txt,12,"Uncertainty quantification in metric spaces"
2405.05145v1.txt,10,"Conformal Semantic Image Segmentation: Post-hoc Quantification of   Predictive Uncertainty"
2405.05286v1.txt,11,"Tiny Deep Ensemble: Uncertainty Estimation in Edge AI Accelerators via   Ensembling Normalization Layers with Shared Weights"
2405.06479v3.txt,5,"Informativeness of Weighted Conformal Prediction"
2405.07038v2.txt,12,"Online Auction Design Using Distribution-Free Uncertainty Quantification   with Applications to E-Commerce"
2405.08276v1.txt,11,"Scalable Subsampling Inference for Deep Neural Networks"
2405.09331v1.txt,0,"Multi-Source Conformal Inference Under Distribution Shift"
2405.09602v1.txt,4,"Improving Label Error Detection and Elimination with Uncertainty   Quantification"
2405.10302v2.txt,9,"Optimal Aggregation of Prediction Intervals under Unsupervised Domain   Shift"
2405.10897v1.txt,9,"Efficient Line Search Method Based on Regression and Uncertainty   Quantification"
2405.12234v2.txt,9,"Joint Prediction Regions for time-series models"
2405.12553v1.txt,9,"Uncertainty quantification by block bootstrap for differentially private   stochastic gradient descent"
2405.13285v2.txt,10,"Enhancing Active Learning for Sentinel 2 Imagery through Contrastive   Learning and Uncertainty Estimation"
2405.13535v5.txt,8,"Addressing the Inconsistency in Bayesian Deep Learning via Generalized   Laplace Approximation"
2405.13845v3.txt,13,"Semantic Density: Uncertainty Quantification for Large Language Models   through Confidence Measurement in Semantic Space"
2405.14384v1.txt,9,"Reliable Trajectory Prediction and Uncertainty Quantification with   Conditioned Diffusion Models"
2405.15115v1.txt,9,"Towards Better Understanding of In-Context Learning Ability from   In-Context Uncertainty Quantification"
2405.15579v1.txt,14,"Generating density nowcasts for U.S. GDP growth with deep learning:   Bayes by Backprop and Monte Carlo dropout"
2405.15754v1.txt,1,"Score-based generative models are provably robust: an uncertainty   quantification perspective"
2405.15912v1.txt,5,"Uncertainty Quantification for Neurosymbolic Programs via Compositional   Conformal Prediction"
2405.16828v2.txt,0,"Kernel-based Optimally Weighted Conformal Prediction Intervals"
2405.17097v2.txt,10,"A Comparative Study on Multi-task Uncertainty Quantification in Semantic   Segmentation and Monocular Depth Estimation"
2405.17875v1.txt,1,"BO4IO: A Bayesian optimization approach to inverse optimization with   uncertainty quantification"
2405.18176v5.txt,0,"SEMF: Supervised Expectation-Maximization Framework for Predicting   Intervals"
2405.18601v1.txt,5,"From Conformal Predictions to Confidence Regions"
2405.18723v3.txt,5,"Conformal Depression Prediction"
2405.20003v1.txt,13,"Kernel Language Entropy: Fine-grained Uncertainty Quantification for   LLMs from Semantic Similarities"
2405.20071v1.txt,6,"A Staged Approach using Machine Learning and Uncertainty Quantification   to Predict the Risk of Hip Fracture"
2405.20513v2.txt,3,"Deep Modeling of Non-Gaussian Aleatoric Uncertainty"
2405.20550v1.txt,3,"Uncertainty Quantification for Deep Learning"
2405.20905v1.txt,1,"VENI, VINDy, VICI: a variational reduced-order modeling framework with   uncertainty quantification"
2405.20974v3.txt,13,"SaySelf: Teaching LLMs to Express Confidence with Self-Reflective   Rationales"
2405.20986v2.txt,10,"Predictive Uncertainty Quantification for Bird's Eye View Segmentation:   A Benchmark and Novel Loss Function"
2406.00133v1.txt,14,"Streamflow Prediction with Uncertainty Quantification for Water   Management: A Constrained Reasoning and Learning Approach"
2406.02204v1.txt,1,"The Deep Latent Space Particle Filter for Real-Time Data Assimilation   with Uncertainty Quantification"
2406.02354v1.txt,12,"Label-wise Aleatoric and Epistemic Uncertainty Quantification"
2406.02456v1.txt,2,"Offline Bayesian Aleatoric and Epistemic Uncertainty Quantification and   Posterior Value Optimisation in Finite-State MDPs"
2406.02497v1.txt,2,"Dropout MPC: An Ensemble Neural MPC Approach for Systems with Learned   Dynamics"
2406.02566v2.txt,4,"Combining X-Vectors and Bayesian Batch Active Learning: Two-Stage Active   Learning Pipeline for Speech Recognition"
2406.03157v2.txt,14,"A Combination Model Based on Sequential General Variational Mode   Decomposition Method for Time Series Prediction"
2406.03158v1.txt,13,"CSS: Contrastive Semantic Similarity for Uncertainty Quantification of   LLMs"
2406.03258v2.txt,0,"Relaxed Quantile Regression: Prediction Intervals for Asymmetric Noise"
2406.03346v2.txt,5,"Normalizing Flows for Conformal Regression"
2406.03369v2.txt,8,"Posterior and variational inference for deep neural networks with   heavy-tailed weights"
2406.04041v1.txt,7,"Linear Opinion Pooling for Uncertainty Quantification on Graphs"
2406.04043v3.txt,7,"Energy-based Epistemic Uncertainty for Graph Neural Networks"
2406.04068v2.txt,4,"Reassessing How to Compare and Improve the Calibration of Machine   Learning Models"
2406.04859v1.txt,1,"Stochastic full waveform inversion with deep generative prior for   uncertainty quantification"
2406.05072v2.txt,1,"Linearization Turns Neural Operators into Function-Valued Gaussian   Processes"
2406.05153v2.txt,1,"Integrating Physics of the Problem into Data-Driven Methods to Enhance   Elastic Full-Waveform Inversion with Uncertainty Quantification"
2406.05213v2.txt,13,"On Subjective Uncertainty Quantification and Calibration in Natural   Language Generation"
2406.05332v1.txt,0,"Transformer Conformal Prediction for Time Series"
2406.05516v3.txt,13,"Verbalized Probabilistic Graphical Modeling"
2406.07449v2.txt,5,"Boosted Conformal Prediction Intervals"
2406.08281v1.txt,7,"Conformal Load Prediction with Transductive Graph Autoencoders"
2406.08853v1.txt,3,"Assessment of Uncertainty Quantification in Universal Differential   Equations"
2406.09172v1.txt,12,"Generative vs. Discriminative modeling under the lens of uncertainty   quantification"
2406.09864v3.txt,11,"LUMA: A Benchmark Dataset for Learning from Uncertain and Multimodal   Data"
2406.10775v2.txt,11,"A Rate-Distortion View of Uncertainty Quantification"
2406.10948v1.txt,11,"Incorporating uncertainty quantification into travel mode choice   modeling: a Bayesian neural network (BNN) approach and an uncertainty-guided   active survey framework"
2406.12100v4.txt,9,"CUQDS: Conformal Uncertainty Quantification under Distribution Shift for   Trajectory Prediction"
2406.13008v1.txt,10,"ClaudesLens: Uncertainty Quantification in Computer Vision Models"
2406.14838v1.txt,3,"Bayesian neural networks for predicting uncertainty in full-field   material response"
2406.14856v5.txt,6,"Accessible, At-Home Detection of Parkinson's Disease via Multi-task   Video Analysis"
2406.14904v2.txt,0,"Enhancing reliability in prediction intervals using point forecasters:   Heteroscedastic Quantile Regression and Width-Adaptive Conformal Inference"
2406.15627v4.txt,13,"Benchmarking Uncertainty Quantification Methods for Large Language   Models with LM-Polygraph"
2406.16766v1.txt,5,"Conformal time series decomposition with component-wise exchangeability"
2406.17729v1.txt,14,"Uncertainty-enabled machine learning for emulation of regional sea-level   change caused by the Antarctic Ice Sheet"
2406.18536v1.txt,0,"Reliable Interval Prediction of Minimum Operating Voltage Based on   On-chip Monitors via Conformalized Quantile Regression"
2406.18545v1.txt,11,"Visual Analysis of Prediction Uncertainty in Neural Networks for Deep   Image Synthesis"
2406.18580v1.txt,11,"Shedding Light on Large Generative Networks: Estimating Epistemic   Uncertainty in Diffusion Models"
2406.18763v2.txt,7,"Conformalized Link Prediction on Graph Neural Networks"
2406.19712v1.txt,13,"Uncertainty Quantification in Large Language Models Through Convex Hull   Analysis"
2407.00616v1.txt,3,"DADEE: Well-calibrated uncertainty quantification in neural networks for   barriers-based robot safety"
2407.01065v1.txt,9,"Improve ROI with Causal Learning and Conformal Prediction"
2407.01143v1.txt,12,"Are you sure? Analysing Uncertainty Quantification Approaches for   Real-world Speech Emotion Recognition"
2407.01171v2.txt,11,"Neural Conditional Probability for Uncertainty Quantification"
2407.01985v1.txt,3,"The Epistemic Uncertainty Hole: an issue of Bayesian Neural Networks"
2407.02062v2.txt,13,"Are Data Augmentation Methods in Named Entity Recognition Applicable for   Uncertainty Estimation?"
2407.03094v3.txt,5,"Conformal Prediction for Causal Effects of Continuous Treatments"
2407.03241v1.txt,11,"Terrain Classification Enhanced with Uncertainty for Space Exploration   Robots from Proprioceptive Data"
2407.04726v2.txt,3,"Data-Driven Prediction and Uncertainty Quantification of PWR   Crud-Induced Power Shift Using Convolutional Neural Networks"
2407.05684v1.txt,3,"Multi-Fidelity Bayesian Neural Network for Uncertainty Quantification in   Transonic Aerodynamic Loads"
2407.06658v2.txt,14,"TriQXNet: Forecasting Dst Index from Solar Wind Data Using an   Interpretable Parallel Classical-Quantum Framework with Uncertainty   Quantification"
2407.07668v3.txt,2,"How to Leverage Predictive Uncertainty Estimates for Reducing   Catastrophic Forgetting in Online Continual Learning"
2407.07700v2.txt,5,"Split Conformal Prediction under Data Contamination"
2407.08271v1.txt,5,"Gaussian process interpolation with conformal prediction: methods and   comparative analysis"
2407.08432v1.txt,6,"Subgroup-Specific Risk-Controlled Dose Estimation in Radiotherapy"
2407.09387v1.txt,5,"Meta-Analysis with Untrusted Data"
2407.10976v1.txt,9,"Learning Cellular Network Connection Quality with Conformal"
2407.11078v1.txt,4,"Overcoming Catastrophic Forgetting in Federated Class-Incremental   Learning via Federated Global Twin Generator"
2407.12211v1.txt,11,"On the Calibration of Epistemic Uncertainty: Principles, Paradoxes and   Conflictual Loss"
2407.12238v2.txt,7,"Urban Traffic Forecasting with Integrated Travel Time and Data   Availability in a Conformal Graph Neural Network Framework"
2407.12884v1.txt,1,"SurroFlow: A Flow-Based Surrogate Model for Parameter Space Exploration   and Uncertainty Quantification"
2407.13666v1.txt,9,"Non-Asymptotic Uncertainty Quantification in High-Dimensional Learning"
2407.16119v2.txt,11,"Uncertainty-Aware Deep Neural Representations for Visual Analysis of   Vector Field Data"
2407.16723v1.txt,14,"Interval Forecasts for Gas Prices in the Face of Structural Breaks --   Statistical Models vs. Neural Networks"
2407.16999v1.txt,12,"SepsisLab: Early Sepsis Prediction with Uncertainty Quantification and   Active Sensing"
2407.17033v1.txt,8,"Sparse Inducing Points in Deep Gaussian Processes: Enhancing Modeling   with Denoising Diffusion Variational Inference"
2407.17377v1.txt,5,"Entropy Reweighted Conformal Classification"
2407.17930v1.txt,14,"Comparison of different Artificial Neural Networks for Bitcoin price   forecasting"
2407.19082v2.txt,11,"Regularized Multi-Decoder Ensemble for an Error-Aware Scene   Representation Network"
2407.19287v1.txt,12,"Bayesian meta learning for trustworthy uncertainty quantification"
2407.19373v1.txt,12,"Uncertainty Quantification of Data Shapley via Statistical Inference"
2407.19938v1.txt,5,"Robust Conformal Volume Estimation in 3D Medical Images"
2407.20047v1.txt,12,"Denoising ESG: quantifying data uncertainty from missing data with   Machine Learning and prediction intervals"
2407.21057v2.txt,13,"Multi-group Uncertainty Quantification for Long-form Text Generation"
2408.00681v1.txt,8,"Alpha-VI DeepONet: A prior-robust variational Bayesian approach for   enhancing DeepONets with uncertainty quantification"
2408.02355v1.txt,0,"Quantile Regression using Random Forest Proximities"
2408.03534v1.txt,1,"NeurAM: nonlinear dimensionality reduction for uncertainty   quantification through neural active manifolds"
2408.04718v1.txt,11,"Zero-Shot Uncertainty Quantification using Diffusion Probabilistic   Models"
2408.06018v1.txt,11,"Uncertainty-Informed Volume Visualization using Implicit Neural   Representation"
2408.06036v1.txt,9,"Peaking into the Black-box: Prediction Intervals Give Insight into   Data-driven Quadrotor Model Reliability"
2408.06816v2.txt,13,"MAQA: Evaluating Uncertainty Quantification in LLMs Regarding Data   Uncertainty"
2408.08432v1.txt,6,"Predictive uncertainty estimation in deep learning for lung carcinoma   classification in digital pathology under real dataset shifts"
2408.08990v2.txt,5,"Adaptive Uncertainty Quantification for Generative AI"
2408.08998v3.txt,9,"A Confidence Interval for the $\ell_2$ Expected Calibration Error"
2408.09532v3.txt,9,"Deep Limit Model-free Prediction in Regression"
2408.09881v2.txt,5,"Uncertainty Quantification of Surrogate Models using Conformal   Prediction"
2408.10939v2.txt,5,"Conformalized Interval Arithmetic with Symmetric Calibration"
2408.11145v1.txt,1,"Total Uncertainty Quantification in Inverse PDE Solutions Obtained with   Reduced-Order Deep Learning Surrogate Models"
2408.12829v1.txt,12,"Uncertainty-Aware Mean Opinion Score Prediction"
2408.13089v2.txt,9,"On the good reliability of an interval-based metric to validate   prediction uncertainty for machine learning regression tasks"
2408.14478v1.txt,6,"Uncertainty Quantification in Alzheimer's Disease Progression Modeling"
2408.15458v1.txt,6,"PersonalizedUS: Interpretable Breast Cancer Risk Assessment with Local   Coverage Uncertainty Quantification"
2408.16187v1.txt,14,"Real-Time Energy Pricing in New Zealand: An Evolving Stream Analysis"
2409.02149v1.txt,9,"Uncertainty Quantification Using Ensemble Learning and Monte Carlo   Sampling for Performance Prediction and Monitoring in Cell Culture Processes"
2409.02628v2.txt,11,"(Implicit) Ensembles of Ensembles: Epistemic Uncertainty Collapse in   Large Models"
2409.03556v1.txt,10,"MaskVal: Simple but Effective Uncertainty Quantification for 6D Pose   Estimation"
2409.03953v2.txt,3,"Epistemic Uncertainty and Observation Noise with the Neural Tangent   Kernel"
2409.04159v1.txt,7,"CUQ-GNN: Committee-based Graph Uncertainty Quantification using   Posterior Networks"
2409.04313v1.txt,12,"Enhancing Uncertainty Quantification in Drug Discovery with Censored   Regression Labels"
2409.05206v1.txt,9,"SEF: A Method for Computing Prediction Intervals by Shifting the Error   Function in Neural Networks"
2409.05790v2.txt,11,"Predicting Critical Heat Flux with Uncertainty Quantification and Domain   Generalization Using Conditional Variational Autoencoders and Deep Neural   Networks"
2409.05975v4.txt,14,"CoDiCast: Conditional Diffusion Model for Global Weather Prediction with   Uncertainty Quantification"
2409.06840v1.txt,11,"Uncertainty Quantification in Seismic Inversion Through Integrated   Importance Sampling and Ensemble Methods"
2409.06846v1.txt,1,"Stratospheric aerosol source inversion: Noise, variability, and   uncertainty quantification"
2409.09258v2.txt,4,"Active Learning to Guide Labeling Efforts for Question Difficulty   Estimation"
2409.10655v3.txt,2,"Disentangling Uncertainty for Safe Social Navigation using Deep   Reinforcement Learning"
2409.11862v1.txt,14,"Location based Probabilistic Load Forecasting of EV Charging Sites: Deep   Transfer Learning with Multi-Quantile Temporal Convolutional Network"
2409.16340v1.txt,6,"Future-Proofing Medical Imaging with Privacy-Preserving Federated   Learning and Uncertainty Quantification: A Review"
2409.16829v1.txt,5,"Conditional Testing based on Localized Conformal p-values"
2409.18628v1.txt,6,"Towards Integrating Epistemic Uncertainty Estimation into the   Radiotherapy Workflow"
2409.19712v1.txt,5,"Posterior Conformal Prediction"
2409.20195v2.txt,6,"Forecasting Disease Progression with Parallel Hyperplanes in   Longitudinal Retinal OCT"
2409.20412v1.txt,5,"Conformal Prediction for Dose-Response Models with Continuous Treatments"
2410.01687v2.txt,3,"Uncertainty Quantification with Bayesian Higher Order ReLU KANs"
2410.01767v2.txt,5,"Utility-Directed Conformal Prediction: A Decision-Aware Framework for   Actionable Uncertainty Quantification"
2410.01847v2.txt,8,"Bayes-CATSI: A variational Bayesian deep learning framework for medical   time series data imputation"
2410.02681v4.txt,4,"Understanding and Mitigating Miscalibration in Prompt Tuning for   Vision-Language Models"
2410.02799v1.txt,9,"A Data Envelopment Analysis Approach for Assessing Fairness in Resource   Allocation: Application to Kidney Exchange Programs"
2410.02805v1.txt,6,"Trust-informed Decision-Making Through An Uncertainty-Aware Stacked   Neural Networks Framework: Case Study in COVID-19 Classification"
2410.03390v1.txt,11,"Lightning UQ Box: A Comprehensive Framework for Uncertainty   Quantification in Deep Learning"
2410.05263v1.txt,0,"Regression Conformal Prediction under Bias"
2410.05479v1.txt,12,"Ensured: Explanations for Decreasing the Epistemic Uncertainty in   Predictions"
2410.05753v1.txt,8,"Pathwise Gradient Variance Reduction with Control Variates in   Variational Inference"
2410.05757v2.txt,8,"Temperature Optimization for Bayesian Deep Learning"
2410.06431v4.txt,13,"Functional-level Uncertainty Quantification for Calibrated Fine-tuning   on LLMs"
2410.08852v2.txt,2,"Conformalized Interactive Imitation Learning: Handling Expert Shift and   Intermittent Feedback"
2410.08958v1.txt,9,"Lifted Coefficient of Determination: Fast model-free prediction   intervals and likelihood-free model comparison"
2410.09299v2.txt,6,"Hierarchical Uncertainty Estimation for Learning-based Registration in   Neuroimaging"
2410.09894v1.txt,5,"Inductive Conformal Prediction under Data Scarcity: Exploring the   Impacts of Nonconformity Measures"
2410.10414v2.txt,13,"On Calibration of LLM-based Guard Models for Reliable Content Moderation"
2410.10786v2.txt,12,"On Information-Theoretic Measures of Predictive Uncertainty"
2410.10857v2.txt,13,"Mirror-Consistency: Harnessing Inconsistency in Majority Voting"
2410.11141v1.txt,13,"Can Structured Data Reduce Epistemic Uncertainty?"
2410.11225v2.txt,1,"Statistical Inference in Tensor Completion: Optimal Uncertainty   Quantification and Statistical-to-Computational Gaps"
2410.11594v1.txt,13,"Black-box Uncertainty Quantification Method for LLM-as-a-Judge"
2410.12921v2.txt,12,"Credal Two-Sample Tests of Epistemic Uncertainty"
2410.13246v2.txt,13,"Atomic Calibration of LLMs in Long-Form Generations"
2410.14483v2.txt,1,"Interventional Processes for Causal Uncertainty Quantification"
2410.14507v2.txt,0,"Bin-Conditional Conformal Prediction of Fatalities from Armed Conflict"
2410.15013v1.txt,14,"DST-TransitNet: A Dynamic Spatio-Temporal Deep Learning Model for   Scalable and Efficient Network-Wide Prediction of Station-Level Transit   Ridership"
2410.15241v1.txt,7,"Conditional Uncertainty Quantification for Tensorized Topological Neural   Networks"
2410.15310v1.txt,3,"On Cold Posteriors of Probabilistic Neural Networks: Understanding the   Cold Posterior Effect and A New Way to Learn Cold Posteriors with Tight   Generalization Guarantees"
2410.16333v2.txt,0,"Conformal Predictive Portfolio Selection"
2410.16493v1.txt,5,"Building Conformal Prediction Intervals with Approximate Message Passing"
2410.16901v1.txt,8,"Bayes without Underfitting: Fully Correlated Deep Learning Posteriors   via Alternating Projections"
2410.17748v2.txt,12,"Can Uncertainty Quantification Improve Learned Index Benefit Estimation?"
2410.17851v2.txt,11,"The Probabilistic Tsetlin Machine: A Novel Approach to Uncertainty   Quantification"
2410.18461v1.txt,6,"Uncertainty-Error correlations in Evidential Deep Learning models for   biomedical segmentation"
2410.19077v1.txt,5,"Target Strangeness: A Novel Conformal Prediction Difficulty Estimator"
2410.19653v2.txt,5,"Conformal Prediction for Multimodal Regression"
2410.20432v1.txt,11,"Integrating uncertainty quantification into randomized smoothing based   robustness guarantees"
2410.22685v1.txt,13,"Improving Uncertainty Quantification in Large Language Models via   Semantic Embeddings"
2410.23178v2.txt,1,"Uncertainty quantification for fast reconstruction methods using   augmented equivariant bootstrap: Application to radio interferometry"
2410.23482v1.txt,3,"Multi-fidelity Machine Learning for Uncertainty Quantification and   Optimization"
2410.24162v1.txt,14,"Conformalized Prediction of Post-Fault Voltage Trajectories Using   Pre-trained and Finetuned Attention-Driven Neural Operators"
